Year,County_of_Residence,County_of_Residence_FIPS,Maternal_Morbidity_Desc,Maternal_Morbidity_YN,Births,Ave_Age_of_Mother,Ave_OE_Gestational_Age_Wks,Ave_LMP_Gestational_Age_Wks,Ave_Birth_Weight_gms,Ave_Pre_pregnancy_BMI,Ave_Number_of_Prenatal_Wks
2018-01-01,"Tompkins County, NY",36109,At least one checked,0,22,29.41,39.14,39.36,3250.14,23.4,11.43
2018-01-01,"Wyandotte County, KS",20209,At least one checked,0,22,24.82,38.05,37.86,3303.45,26.9,10.09
2018-01-01,"Caddo Parish, LA",22017,At least one checked,0,22,25.68,35.68,34.59,2586.14,30.92,9.45
2018-01-01,"Unidentified Counties, RI",44999,At least one checked,0,22,31.09,38.77,39.09,3467.14,24.3,11.45
2018-01-01,"New London County, CT",09011,At least one checked,0,23,34.52,37.0,37.48,3046.61,26.44,13.65
2018-01-01,"York County, ME",23031,At least one checked,0,23,29.35,38.09,38.39,3444.0,26.44,13.48
2018-01-01,"Osceola County, FL",12097,At least one checked,0,23,27.87,37.61,38.3,3261.64,25.35,9.67
2018-01-01,"Strafford County, NH",33017,At least one checked,0,23,26.7,38.57,38.87,3223.35,26.91,12.96
2018-01-01,"Brazos County, TX",48041,At least one checked,0,23,28.22,39.17,39.35,3582.74,23.11,10.17
2018-01-01,"Saline County, AR",05125,At least one checked,0,24,28.17,38.67,39.0,3558.96,26.46,11.13
2018-01-01,"Lake County, FL",12069,At least one checked,0,24,28.42,38.83,38.58,3313.62,25.96,8.94
2018-01-01,"Monroe County, PA",42089,At least one checked,0,24,28.46,38.75,38.58,3333.33,27.42,12.46
2018-01-01,"Buncombe County, NC",37021,At least one checked,0,24,30.33,39.08,39.38,3500.33,26.5,15.58
2018-01-01,"Cumberland County, NC",37051,At least one checked,0,24,27.62,38.42,38.29,3186.88,26.77,11.46
2018-01-01,"Androscoggin County, ME",23001,At least one checked,0,24,28.75,38.75,39.29,3390.42,28.68,11.3
2018-01-01,"Faulkner County, AR",05045,At least one checked,0,24,27.46,38.54,38.62,3302.58,28.79,11.08
2018-01-01,"Woodbury County, IA",19193,At least one checked,0,24,26.92,37.62,37.62,3158.62,25.5,12.39
2018-01-01,"Hinds County, MS",28049,At least one checked,0,24,27.04,37.0,37.67,2920.92,25.59,14.33
2018-01-01,"Outagamie County, WI",55087,At least one checked,0,24,30.25,37.79,37.92,3381.62,28.93,13.78
2018-01-01,"Wood County, OH",39173,At least one checked,0,25,27.16,38.8,39.0,3395.24,25.9,11.6
2018-01-01,"Washington County, UT",49053,At least one checked,0,25,26.16,38.88,39.16,3555.0,25.88,12.08
2018-01-01,"Hendricks County, IN",18063,At least one checked,0,25,28.92,39.36,39.24,3580.76,26.35,12.28
2018-01-01,"Franklin County, MO",29071,At least one checked,0,25,28.56,37.24,37.8,3190.92,26.06,11.92
2018-01-01,"Trumbull County, OH",39155,At least one checked,0,25,25.8,37.64,37.96,3105.68,24.65,12.23
2018-01-01,"Scott County, IA",19163,At least one checked,0,25,31.0,38.25,38.29,3238.25,29.07,12.16
2018-01-01,"Baldwin County, AL",01003,At least one checked,0,25,26.04,38.64,39.04,3461.04,24.76,11.68
2018-01-01,"Boone County, KY",21015,At least one checked,0,25,28.0,38.4,39.12,3174.36,24.6,11.84
2018-01-01,"Scott County, MN",27139,At least one checked,0,25,29.92,39.32,39.28,3535.64,26.69,12.71
2018-01-01,"Cabarrus County, NC",37025,At least one checked,0,25,27.8,38.84,39.28,3193.8,26.11,12.44
2018-01-01,"Alexandria city, VA",51510,At least one checked,0,25,32.0,38.56,38.36,3269.48,23.4,10.72
2018-01-01,"Manatee County, FL",12081,At least one checked,0,25,29.92,37.96,38.44,3363.08,26.53,11.96
2018-01-01,"St. Tammany Parish, LA",22103,At least one checked,0,25,29.28,37.64,37.76,3112.0,26.26,11.2
2018-01-01,"Blair County, PA",42013,At least one checked,0,25,26.24,37.84,37.84,3342.64,25.55,10.96
2018-01-01,"Lane County, OR",41039,At least one checked,0,26,30.35,37.38,38.0,3125.42,25.77,12.85
2018-01-01,"Butler County, PA",42019,At least one checked,0,26,28.23,38.88,39.0,3417.19,24.97,13.32
2018-01-01,"Navajo County, AZ",04017,At least one checked,0,26,24.77,36.25,36.83,2782.88,28.55,11.28
2018-01-01,"Charles County, MD",24017,At least one checked,0,26,28.92,37.0,37.16,2937.92,26.47,9.92
2018-01-01,"Williamson County, TX",48491,At least one checked,0,26,30.35,37.88,38.15,3215.85,24.47,12.42
2018-01-01,"Yolo County, CA",06113,At least one checked,0,26,31.81,38.27,38.38,3375.42,24.79,11.36
2018-01-01,"Bell County, TX",48027,At least one checked,0,26,26.19,38.0,38.38,3240.92,26.98,13.28
2018-01-01,"Marin County, CA",06041,At least one checked,0,26,33.46,38.65,38.88,3414.38,24.53,10.46
2018-01-01,"Pueblo County, CO",08101,At least one checked,0,26,28.15,37.88,37.54,3074.42,24.22,8.84
2018-01-01,"Houston County, AL",01069,At least one checked,0,26,28.12,38.04,38.12,3322.85,27.9,11.92
2018-01-01,"Jasper County, MO",29097,At least one checked,0,26,24.96,38.5,38.62,3342.15,24.81,11.32
2018-01-01,"Midland County, TX",48329,At least one checked,0,26,26.77,38.5,38.69,3293.04,23.67,12.27
2018-01-01,"Douglas County, GA",13097,At least one checked,0,26,27.73,37.27,37.35,3081.58,26.8,12.04
2018-01-01,"Chautauqua County, NY",36013,At least one checked,0,26,25.85,37.23,37.35,3038.88,26.62,12.64
2018-01-01,"McHenry County, IL",17111,At least one checked,0,26,31.81,37.77,37.85,3262.69,27.35,11.48
2018-01-01,"Sarasota County, FL",12115,At least one checked,0,27,29.15,39.07,39.33,3481.3,24.76,13.0
2018-01-01,"Lebanon County, PA",42075,At least one checked,0,27,30.33,38.52,38.74,3217.33,26.95,10.54
2018-01-01,"Livingston Parish, LA",22063,At least one checked,0,27,28.93,37.26,37.15,3336.08,27.16,11.31
2018-01-01,"La Crosse County, WI",55063,At least one checked,0,27,28.44,38.88,38.73,3455.42,28.14,12.0
2018-01-01,"Hays County, TX",48209,At least one checked,0,27,29.78,38.22,38.3,3564.15,27.0,11.11
2018-01-01,"Ulster County, NY",36111,At least one checked,0,27,28.93,38.63,38.63,3452.67,26.62,9.85
2018-01-01,"Santa Cruz County, CA",06087,At least one checked,0,27,30.89,39.48,39.96,3451.37,26.77,13.12
2018-01-01,"Kitsap County, WA",53035,At least one checked,0,27,28.63,38.56,38.52,3546.37,29.37,8.81
2018-01-01,"Craven County, NC",37049,At least one checked,0,27,29.85,38.56,38.59,3381.22,25.09,13.77
2018-01-01,"Muskegon County, MI",26121,At least one checked,0,28,25.14,38.75,39.25,3431.5,27.12,11.36
2018-01-01,"Tulare County, CA",06107,At least one checked,0,28,29.04,37.25,37.14,3194.36,25.53,9.32
2018-01-01,"Aiken County, SC",45003,At least one checked,0,28,27.46,37.64,37.64,3048.18,25.71,12.57
2018-01-01,"Morgan County, AL",01103,At least one checked,0,28,25.21,38.25,38.21,3243.79,24.66,9.89
2018-01-01,"Coconino County, AZ",04005,At least one checked,0,28,27.64,37.46,38.04,3013.75,28.46,10.67
2018-01-01,"Kootenai County, ID",16055,At least one checked,0,28,27.11,38.82,39.29,3459.46,23.96,12.61
2018-01-01,"Kent County, DE",10001,At least one checked,0,28,29.0,38.21,38.61,3273.79,26.96,9.08
2018-01-01,"Allegan County, MI",26005,At least one checked,0,28,26.32,38.5,38.86,3578.11,28.46,14.39
2018-01-01,"Northampton County, PA",42095,At least one checked,0,28,28.32,39.07,38.86,3561.0,27.29,15.0
2018-01-01,"Tippecanoe County, IN",18157,At least one checked,0,29,29.1,36.93,37.0,3062.07,26.17,10.69
2018-01-01,"Comal County, TX",48091,At least one checked,0,29,30.0,38.76,38.83,3447.93,25.19,10.07
2018-01-01,"Rowan County, NC",37159,At least one checked,0,29,26.86,38.34,38.31,3249.72,25.62,11.96
2018-01-01,"Mesa County, CO",08077,At least one checked,0,29,27.41,38.79,39.31,3298.14,25.63,12.17
2018-01-01,"Ontario County, NY",36069,At least one checked,0,29,30.69,37.93,39.14,3153.28,28.46,11.18
2018-01-01,"Ottawa County, MI",26139,At least one checked,0,29,30.97,38.69,39.21,3519.69,28.41,12.69
2018-01-01,"St. Joseph County, IN",18141,At least one checked,0,29,28.31,37.31,37.45,3082.86,26.07,11.04
2018-01-01,"Linn County, OR",41043,At least one checked,0,29,30.24,38.86,39.52,3572.76,27.77,11.0
2018-01-01,"Spartanburg County, SC",45083,At least one checked,0,29,25.69,37.79,37.43,3257.54,27.44,11.03
2018-01-01,"Newport News city, VA",51700,At least one checked,0,29,28.52,39.28,39.59,3547.45,24.57,12.54
2018-01-01,"Muscogee County, GA",13215,At least one checked,0,29,26.59,37.55,38.17,3131.1,25.47,9.73
2018-01-01,"Kanawha County, WV",54039,At least one checked,0,30,27.3,38.1,39.0,3216.6,25.92,10.31
2018-01-01,"Tazewell County, IL",17179,At least one checked,0,30,29.03,38.73,38.83,3358.9,27.46,11.47
2018-01-01,"Jefferson County, MO",29099,At least one checked,0,30,27.3,39.03,39.07,3375.3,25.52,11.33
2018-01-01,"Erie County, PA",42049,At least one checked,0,30,27.2,38.8,39.13,3445.37,28.59,11.93
2018-01-01,"Douglas County, CO",08035,At least one checked,0,30,30.5,38.2,38.2,3071.4,24.34,10.63
2018-01-01,"McLennan County, TX",48309,At least one checked,0,30,28.37,39.03,39.2,3683.4,24.91,12.87
2018-01-01,"Washington County, AR",05143,At least one checked,0,30,28.07,38.57,38.53,3349.57,27.37,10.93
2018-01-01,"Potter County, TX",48375,At least one checked,0,30,24.93,38.57,38.53,3195.67,26.09,10.37
2018-01-01,"New Hanover County, NC",37129,At least one checked,0,30,30.87,36.97,37.27,3084.97,26.52,12.83
2018-01-01,"Etowah County, AL",01055,At least one checked,0,30,25.73,38.5,38.93,3160.9,30.13,10.13
2018-01-01,"Horry County, SC",45051,At least one checked,0,30,28.63,38.73,38.67,3437.07,24.38,13.9
2018-01-01,"Ascension Parish, LA",22005,At least one checked,0,31,28.39,37.03,37.07,3099.42,28.27,10.32
2018-01-01,"Unidentified Counties, NJ",34999,At least one checked,0,31,30.81,37.94,38.06,3459.3,29.21,8.9
2018-01-01,"Portage County, OH",39133,At least one checked,0,31,30.29,36.42,36.71,3154.37,26.06,11.3
2018-01-01,"Clayton County, GA",13063,At least one checked,0,31,26.97,37.16,37.71,2980.97,28.42,8.32
2018-01-01,"Rock County, WI",55105,At least one checked,0,31,28.71,39.03,39.35,3551.03,26.48,12.03
2018-01-01,"Adams County, PA",42001,At least one checked,0,32,26.88,39.28,39.41,3357.34,25.01,13.28
2018-01-01,"Montgomery County, AL",01101,At least one checked,0,32,27.97,37.94,38.56,3282.31,27.84,10.59
2018-01-01,"Yellowstone County, MT",30111,At least one checked,0,32,28.59,38.12,38.72,3233.59,25.27,13.25
2018-01-01,"Sarpy County, NE",31153,At least one checked,0,32,29.41,38.53,38.94,3473.72,24.68,12.77
2018-01-01,"Marion County, FL",12083,At least one checked,0,32,27.03,38.53,38.59,3311.59,24.59,11.17
2018-01-01,"Washington County, PA",42125,At least one checked,0,33,29.55,39.39,39.33,3479.21,25.89,11.91
2018-01-01,"Larimer County, CO",08069,At least one checked,0,33,28.27,38.09,38.24,3115.06,24.65,11.61
2018-01-01,"Cache County, UT",49005,At least one checked,0,33,27.94,38.48,38.48,3448.55,26.32,10.79
2018-01-01,"Kenton County, KY",21117,At least one checked,0,33,27.48,38.18,38.64,3263.82,25.38,11.3
2018-01-01,"Henrico County, VA",51087,At least one checked,0,33,30.42,37.64,37.64,3145.94,27.62,11.47
2018-01-01,"Guadalupe County, TX",48187,At least one checked,0,33,28.45,37.3,37.3,3185.48,27.15,9.76
2018-01-01,"Winnebago County, WI",55139,At least one checked,0,33,30.58,38.82,39.3,3570.3,25.88,14.09
2018-01-01,"Norfolk city, VA",51710,At least one checked,0,33,27.36,38.64,38.88,3275.39,27.05,10.48
2018-01-01,"York County, PA",42133,At least one checked,0,33,29.0,38.58,38.79,3523.21,27.38,11.69
2018-01-01,"Dutchess County, NY",36027,At least one checked,0,33,30.61,38.45,38.45,3415.85,27.04,12.0
2018-01-01,"Luzerne County, PA",42079,At least one checked,0,33,29.39,38.24,38.45,3121.91,25.41,10.62
2018-01-01,"Unidentified Counties, NV",32999,At least one checked,0,33,25.24,37.15,37.61,2964.94,26.25,8.33
2018-01-01,"Minnehaha County, SD",46099,At least one checked,0,33,27.85,39.36,39.27,3525.42,25.78,11.81
2018-01-01,"Brazoria County, TX",48039,At least one checked,0,33,25.73,37.45,37.76,3144.06,28.75,12.23
2018-01-01,"Brevard County, FL",12009,At least one checked,0,33,30.36,38.64,38.67,3359.91,26.15,9.67
2018-01-01,"Boulder County, CO",08013,At least one checked,0,35,31.63,38.57,38.29,3323.2,25.63,10.71
2018-01-01,"Jefferson County, TX",48245,At least one checked,0,35,24.49,36.91,37.11,3078.2,25.96,8.71
2018-01-01,"Mercer County, NJ",34021,At least one checked,0,35,32.0,37.71,37.86,3195.89,27.54,11.23
2018-01-01,"Sullivan County, TN",47163,At least one checked,0,35,28.23,38.51,38.43,3480.85,26.69,10.89
2018-01-01,"Lehigh County, PA",42077,At least one checked,0,35,30.77,38.31,38.51,3356.2,26.54,12.42
2018-01-01,"Galveston County, TX",48167,At least one checked,0,35,29.51,38.2,38.17,3347.06,26.26,12.54
2018-01-01,"Davidson County, NC",37057,At least one checked,0,36,27.97,37.5,38.31,3110.92,28.23,13.33
2018-01-01,"Virginia Beach city, VA",51810,At least one checked,0,36,28.33,38.0,38.64,3104.39,25.83,10.69
2018-01-01,"Yakima County, WA",53077,At least one checked,0,36,27.36,38.17,37.97,3378.81,25.79,11.33
2018-01-01,"Merced County, CA",06047,At least one checked,0,36,28.61,38.47,38.69,3273.36,28.08,11.5
2018-01-01,"Canyon County, ID",16027,At least one checked,0,36,28.94,37.39,38.17,3210.06,26.18,10.56
2018-01-01,"Centre County, PA",42027,At least one checked,0,36,29.97,39.33,39.17,3385.08,25.82,14.06
2018-01-01,"San Luis Obispo County, CA",06079,At least one checked,0,38,31.63,39.0,38.97,3376.26,24.99,13.87
2018-01-01,"Orange County, NC",37135,At least one checked,0,38,30.97,38.97,39.29,3440.11,23.73,10.7
2018-01-01,"Linn County, IA",19113,At least one checked,0,38,29.74,38.11,37.95,3293.0,31.23,12.71
2018-01-01,"St. Clair County, IL",17163,At least one checked,0,38,29.03,37.71,38.03,3252.45,26.54,9.63
2018-01-01,"Okaloosa County, FL",12091,At least one checked,0,38,29.66,38.32,38.53,3353.84,26.61,15.49
2018-01-01,"Gloucester County, NJ",34015,At least one checked,0,39,30.21,38.72,38.74,3374.64,28.47,11.31
2018-01-01,"Franklin County, PA",42055,At least one checked,0,39,27.79,38.95,38.97,3367.31,25.96,11.76
2018-01-01,"Fairfield County, OH",39045,At least one checked,0,39,30.77,37.74,38.21,3328.05,26.17,10.92
2018-01-01,"Lake County, OH",39085,At least one checked,0,39,30.23,38.38,38.46,3211.85,26.39,12.28
2018-01-01,"Knox County, TN",47093,At least one checked,0,39,28.95,38.15,37.87,3264.26,25.74,11.97
2018-01-01,"Montgomery County, TN",47125,At least one checked,0,39,27.23,38.1,38.28,3403.05,25.94,8.05
2018-01-01,"Weld County, CO",08123,At least one checked,0,39,29.64,38.08,38.1,3245.33,25.91,11.41
2018-01-01,"Burlington County, NJ",34005,At least one checked,0,39,28.56,38.21,38.85,3210.05,25.6,9.41
2018-01-01,"Madera County, CA",06039,At least one checked,0,39,25.74,38.13,38.26,3200.1,26.35,9.13
2018-01-01,"Rock Island County, IL",17161,At least one checked,0,39,26.87,38.51,38.59,3207.74,25.81,11.05
2018-01-01,"York County, SC",45091,At least one checked,0,40,29.45,38.52,39.0,3261.88,27.79,13.53
2018-01-01,"Berkeley County, SC",45015,At least one checked,0,40,28.2,37.73,37.75,3228.22,28.62,10.53
2018-01-01,"McLean County, IL",17113,At least one checked,0,40,30.02,37.4,37.58,3279.15,25.49,11.18
2018-01-01,"Schenectady County, NY",36093,At least one checked,0,40,31.38,37.0,37.27,3176.62,30.93,11.84
2018-01-01,"Stark County, OH",39151,At least one checked,0,40,28.85,37.6,37.35,3251.62,28.89,10.56
2018-01-01,"Harrison County, MS",28047,At least one checked,0,43,27.05,38.05,38.19,3303.16,25.41,12.03
2018-01-01,"Loudoun County, VA",51107,At least one checked,0,43,33.05,37.79,38.02,3306.12,26.99,11.86
2018-01-01,"St. Lawrence County, NY",36089,At least one checked,0,43,28.07,38.3,38.35,3315.49,29.08,10.23
2018-01-01,"Fayette County, KY",21067,At least one checked,0,43,29.49,38.35,38.51,3439.05,24.95,12.28
2018-01-01,"Westmoreland County, PA",42129,At least one checked,0,47,29.36,39.0,38.98,3588.62,27.8,13.45
2018-01-01,"Thurston County, WA",53067,At least one checked,0,47,28.81,38.77,38.98,3404.74,25.14,12.34
2018-01-01,"Sedgwick County, KS",20173,At least one checked,0,47,28.91,38.17,38.06,3251.85,28.05,11.04
2018-01-01,"Saratoga County, NY",36091,At least one checked,0,47,32.57,38.79,38.81,3530.49,28.29,12.11
2018-01-01,"Chittenden County, VT",50007,At least one checked,0,47,30.91,39.64,39.81,3510.55,24.74,13.4
2018-01-01,"Cameron County, TX",48061,At least one checked,0,47,26.02,37.81,37.47,3292.17,26.27,10.26
2018-01-01,"Madison County, IL",17119,At least one checked,0,47,28.15,37.34,37.3,3019.7,29.21,10.8
2018-01-01,"El Paso County, CO",08041,At least one checked,0,47,28.0,38.0,38.13,3157.53,25.64,8.66
2018-01-01,"Onslow County, NC",37133,At least one checked,0,47,24.94,38.96,39.19,3528.96,26.34,13.34
2018-01-01,"San Mateo County, CA",06081,At least one checked,0,48,33.65,38.65,38.58,3321.98,24.1,12.9
2018-01-01,"Montgomery County, TX",48339,At least one checked,0,48,28.98,38.42,38.4,3251.83,25.41,11.52
2018-01-01,"Durham County, NC",37063,At least one checked,0,48,30.77,39.54,39.65,3457.67,25.29,13.59
2018-01-01,"Oneida County, NY",36065,At least one checked,0,48,29.96,38.12,37.88,3346.17,27.21,11.81
2018-01-01,"Saginaw County, MI",26145,At least one checked,0,48,28.65,38.1,37.79,3074.06,28.31,11.26
2018-01-01,"Richmond County, GA",13245,At least one checked,0,48,26.12,37.29,37.94,2967.54,26.16,11.15
2018-01-01,"Hardin County, KY",21093,Unknown or Not Stated,9,93,27.82,38.0,38.25,3248.81,30.0,9.28
2018-01-01,"Unidentified Counties, NY",36999,Unknown or Not Stated,9,156,28.95,34.67,35.0,2678.88,27.65,7.0
2018-01-01,"Suffolk County, NY",36103,Unknown or Not Stated,9,120,32.13,38.47,38.58,3251.31,26.56,12.51
2018-01-01,"St. Lawrence County, NY",36089,Unknown or Not Stated,9,58,30.22,39.33,39.33,3740.74,25.1,2.57
2018-01-01,"Unidentified Counties, WV",54999,Unknown or Not Stated,9,91,26.77,37.74,38.16,3132.93,29.29,11.06
2018-01-01,"Unidentified Counties, OR",41999,Unknown or Not Stated,9,57,28.77,38.82,38.82,3485.89,27.68,11.4
2018-01-01,"Milwaukee County, WI",55079,Unknown or Not Stated,9,113,28.84,38.38,38.48,3216.96,27.17,11.63
2018-01-01,"King County, WA",53033,Unknown or Not Stated,9,85,31.93,38.92,39.31,3391.66,25.76,10.51
2018-01-01,"Anchorage Borough, AK",02020,Unknown or Not Stated,9,37,28.89,39.06,39.22,3519.7,28.75,11.68
2018-01-01,"Bronx County, NY",36005,Unknown or Not Stated,9,85,29.95,38.07,38.04,3091.59,28.01,11.25
2018-01-01,"Westchester County, NY",36119,Unknown or Not Stated,9,97,29.35,38.34,38.45,3235.45,26.3,11.54
2018-01-01,"Unidentified Counties, AK",02999,Unknown or Not Stated,9,55,27.42,38.3,38.11,3342.54,27.66,8.9
2018-01-01,"Unidentified Counties, WA",53999,Unknown or Not Stated,9,57,28.81,38.94,38.86,3460.27,27.54,10.44
2018-01-01,"Unidentified Counties, GA",13999,Unknown or Not Stated,9,146,27.18,37.27,37.86,3050.73,28.78,10.32
2018-01-01,"Unidentified Counties, KY",21999,Unknown or Not Stated,9,155,26.49,38.21,38.44,3287.1,29.32,10.72
2018-01-01,"Clackamas County, OR",41005,Unknown or Not Stated,9,54,28.85,38.53,38.94,3406.37,27.55,12.41
2018-01-01,"Marion County, OR",41047,Unknown or Not Stated,9,75,29.05,38.85,39.35,3422.68,28.91,12.33
2018-01-01,"Fairfield County, CT",09001,Unknown or Not Stated,9,137,31.58,38.62,38.68,3269.53,26.23,11.78
2018-01-01,"Thurston County, WA",53067,Unknown or Not Stated,9,37,28.59,39.15,38.93,3459.6,28.31,11.33
2018-01-01,"Cook County, IL",17031,Unknown or Not Stated,9,174,29.03,37.86,37.68,3038.32,28.74,9.12
2018-01-01,"Duval County, FL",12031,Unknown or Not Stated,9,44,28.2,38.16,38.26,3159.14,25.92,10.0
2018-01-01,"Deschutes County, OR",41017,Unknown or Not Stated,9,10,27.0,39.5,39.4,3384.1,28.06,9.2
2018-01-01,"Richmond County, NY",36085,Unknown or Not Stated,9,10,29.8,38.2,37.9,3077.9,25.14,8.8
2018-01-01,"San Bernardino County, CA",06071,Unknown or Not Stated,9,11,26.91,,,3543.6,,0.0
2018-01-01,"Palm Beach County, FL",12099,Unknown or Not Stated,9,11,32.27,38.3,38.5,3029.36,26.96,8.29
2018-01-01,"Unidentified Counties, MA",25999,Unknown or Not Stated,9,11,30.55,39.0,39.0,4167.0,20.5,8.0
2018-01-01,"Los Angeles County, CA",06037,Unknown or Not Stated,9,11,34.09,38.67,38.33,3262.0,23.86,11.0
2018-01-01,"Kitsap County, WA",53035,Unknown or Not Stated,9,11,28.82,39.5,39.4,3163.27,28.19,8.5
2018-01-01,"Spokane County, WA",53063,Unknown or Not Stated,9,11,27.0,38.09,38.73,2912.82,27.74,9.8
